timestamps,TP9,AF7,AF8,TP10,Right AUX
1714025051.424,-17.578,-22.949,-19.531,-13.184,0.000
1714025051.428,-17.090,-21.484,-17.090,-22.461,0.000
1714025051.432,-18.066,-21.973,-13.184,-22.461,0.000
1714025051.436,-19.531,-21.973,-22.949,-19.043,0.000
1714025051.440,-20.996,-17.090,-25.879,-18.555,0.000
1714025051.444,-21.973,-17.578,-25.391,-22.461,0.000
1714025051.448,-25.391,-18.066,-33.691,-23.926,0.000
1714025051.452,-33.203,-20.996,-32.715,-27.344,0.000
1714025051.456,-31.738,-27.832,-27.344,-16.602,0.000
1714025051.461,-26.367,-25.879,-24.414,-10.742,0.000
1714025051.465,-25.879,-20.020,-28.320,-13.672,0.000
1714025051.468,-22.461,-21.484,-27.832,-5.371,0.000
1714025051.472,-13.672,-19.043,-23.438,-7.812,0.000
1714025051.476,-15.625,-21.973,-18.066,-11.230,0.000
1714025051.480,-24.902,-30.762,-21.973,-17.090,0.000
1714025051.484,-24.414,-28.320,-31.250,-22.949,0.000
1714025051.488,-22.461,-22.949,-29.785,-18.555,0.000
1714025051.492,-21.484,-21.973,-31.250,-18.555,0.000
1714025051.496,-20.020,-22.461,-32.227,-12.207,0.000
1714025051.500,-22.461,-18.555,-24.414,-19.043,0.000
1714025051.504,-27.832,-20.996,-19.531,-26.855,0.000
1714025051.508,-30.273,-21.973,-25.879,-26.855,0.000
1714025051.512,-26.855,-19.531,-29.297,-25.879,0.000
1714025051.516,-26.367,-20.508,-29.297,-29.297,0.000
1714025051.519,-35.156,-25.391,-36.621,-36.621,0.000
1714025051.523,-36.621,-27.344,-35.645,-33.691,0.000
1714025051.527,-25.879,-25.391,-28.320,-27.832,0.000
1714025051.531,-23.438,-25.391,-27.344,-33.691,0.000
1714025051.535,-28.809,-23.926,-30.273,-40.527,0.000
1714025051.539,-29.785,-24.414,-29.785,-36.621,0.000
1714025051.543,-30.273,-33.203,-24.414,-33.203,0.000
1714025051.547,-31.250,-32.715,-26.367,-34.668,0.000
1714025051.551,-31.250,-31.738,-28.809,-29.785,0.000
1714025051.555,-32.715,-32.715,-23.926,-23.926,0.000
1714025051.559,-35.645,-28.320,-22.949,-30.762,0.000
1714025051.562,-30.762,-34.180,-14.648,-31.250,0.000
1714025051.566,-24.414,-35.645,-10.254,-29.297,0.000
1714025051.570,-26.367,-35.645,-15.625,-31.738,0.000
1714025051.574,-20.508,-34.668,-16.113,-25.879,0.000
1714025051.578,-19.531,-30.762,-20.508,-31.738,0.000
1714025051.582,-28.320,-30.273,-22.949,-40.039,0.000
1714025051.586,-29.297,-37.598,-26.367,-22.461,0.000
